x1_mu,x2_zpve,y_gap
0.1760856287174848,0.10038572000788383,-0.47218932659827273
-0.6019756819482647,-0.38633921620854783,-0.22688117106199163
-0.5178059642163051,1.4917955373703997,1.1004765739797377
-0.6413905044511461,-0.17072657151534343,2.0292411001783472
1.847591964311452,-0.5845937077614004,1.5861768952185593
0.12325705210475218,-1.1108824612525814,-0.642867456214931
3.9356875448431303,0.07423238224959436,-2.9933628005290043
-0.871967216093002,1.5019549915495354,1.6634597916545164
-1.3937686081956633,-0.28935996931571,-1.8807565023692279
0.6868254416015959,-1.7979228068696333,-1.1852920817522812
0.10285034561535701,2.0534682184169144,1.654587684084961
-1.2510488073586172,-2.9368847013865915,-0.7516839135745474
0.9493790173062732,-1.2657125429426126,-0.27564572749677707
2.1877673114290617,-0.8254017988188617,0.3023331980984778
2.129344372912694,-0.21795351994235498,-2.0034045418370994
-0.6538506741456054,-0.17211986808848145,-1.5679041127643107
-0.9940895935575746,0.2559124499844847,-0.050172966499781854
0.10806327375283485,-0.7578269150216377,-0.6410515036166028
-0.4832226360847447,-1.7014950732036633,-4.3670601243946985
0.747664127303624,-0.36433674115773323,-0.13871676501021402
0.9910188701117366,0.2515293711814865,0.24278041041483892
-1.4630624090475035,-1.514154738140397,-1.7525556816740107
2.233221501896094,-0.8175064515710763,-1.537108980507273
0.6907669238518842,1.1488994453185923,1.0501377149351492
0.9848523575588667,-0.7560562672932738,-0.6819549847720235
-0.2727347694604864,0.5752966623645781,-0.31815397255769867
-0.7829660039897215,0.14029786142591827,-1.076316661348309
0.47087035766242175,0.7105335109948474,-0.3019342897950471
0.13533578803305463,1.405295041788042,0.7398051104578666
-0.049468871669971444,1.2223958395516559,-0.282525534890241
0.09909958024814733,-1.0155867810522867,-0.7233607878517269
1.2641890189744485,-0.3548739352651664,0.48046783627943795
-0.5134194759055006,-0.15946409088247235,-0.6042355572357014
-1.479400488697891,2.1679797805217467,0.056516425695812014
-1.0667527260104672,0.0005618259448883541,-1.0317714769564763
-1.0042611606550924,0.6464999226543511,0.26179372722502947
-1.6269517839062582,2.6103514424932652,1.684485161671089
-1.6242817475431597,0.67782006853803,3.510776957048125
-0.4247361252740176,1.3935681289641255,0.1810355518059093
0.49877859488623627,0.24833639986804382,0.8321658027429971
1.7782345911652528,-0.719482232248385,0.8744430321866277
1.030942270969494,1.423698167358249,-0.3885540854717761
-0.32104971317369585,-0.34245037415468027,-0.4075302090937624
0.0468431542846499,-0.2299997298976157,-0.4864254177232051
-0.6316003711197852,-0.9898688484731026,-0.38272104698883
-1.3043859623262262,0.361135368268393,-0.515990314548065
0.3279598399422973,-0.7779716613082677,-0.8627002442802534
2.421204776317094,-0.3410280505696014,2.4810392628232716
1.2505209756871587,-1.5425141288061561,-1.1181306157693318
-0.7532777425238415,1.2588537665487831,2.0163909759118983
-1.3472972610188791,0.6757301236783215,1.7756157085544202
-0.9270843953026764,-0.7384949250693391,0.21178833016553783
-0.7667550689280526,-0.1718586249810181,1.0921390214068631
-0.47355964734210293,-0.7128640735259762,0.8415129011065237
-0.6268960213371834,1.3500856650774238,0.21088078559078105
0.17297058629387016,-1.4285250529162514,-1.9924154546742443
-1.116275543316507,0.589171574072084,0.30886352057254124
-0.3099881339551454,-0.07673710685236539,1.0096724051324637
-1.6116944332599816,2.594241450866349,2.106401596733789
-0.1313499868049895,0.3375654345727974,-1.0545475518720349
0.6413076788402038,-1.1666143241781273,-1.4768239361629418
-0.07521565088556342,1.4155125499910595,0.33429810822631534
0.6670544580557958,0.18250313678724245,-1.143603708732704
-1.2181183588804034,-0.4899946758476748,0.5593653129348226
-0.5794075174506471,1.260972738420432,1.255463581905182
-0.7877974983610424,1.9113229409448333,1.137805840755773
0.30405665726313036,-1.378279295247439,-0.3659926244337737
0.301132331722594,-0.7030819705020653,-1.3050186976025788
-1.3720904558190785,-0.9926264146074391,1.0958951483454544
0.49827001653136044,1.7429952987025212,1.9655131987800565
2.356106746892981,-0.8614823746607646,-0.5299256464240955
-0.00013677124701034108,0.6043236743049665,-1.0078307624947425
0.5155616805971407,-0.7336183870633538,-0.9507838859000588
0.7360939697301977,0.433499709035781,-1.4184750017915313
-0.7868439139456501,-0.1788251078467114,0.040623564735412884
-1.1168476939657423,-0.5506321037911459,0.33250042376378974
-1.1081382896384926,0.5725100692183013,0.69038819031481
-0.513864481966017,0.6689378028842712,1.6028964704246556
-0.5068079572921141,-1.0068496504582298,0.5851307290381274
0.7715037376884313,-0.40564217914890566,-0.046884079347914207
-0.623463117441771,0.6221752866483055,1.8743091776250982
-0.3539801616519097,1.7329809795830868,-0.517487752810381
1.133865815537502,0.7724481274636956,-0.5324605602615992
-0.5560764854207157,-0.20500747261694172,-0.33486727317335696
-0.8179943381817983,0.775641098777139,-0.38827507690437857
-0.23681642314737694,0.5836564418034103,1.1309777454134005
0.965272090896145,0.8439416578728727,0.45380697568623757
1.994253247398786,-0.6110373156390936,-0.7570579785637427
-1.1984109476289628,0.21234290506196168,0.6587828859294198
-0.7626864420890453,-0.5516480492090589,-0.24269942505111047
-0.49631852872279897,-0.14352826132719892,0.3474979231373275
0.2539616893078555,-1.693251401812593,-0.7280865601261952
2.830228918226027,0.06270865850925994,-0.5656072089746238
0.3954736165520714,-1.6677947123408723,-1.313846906297392
1.5008686708748151,-0.018973353090992403,0.44482516794942245
-1.336172109505969,2.049317355709439,0.42820441586008384
0.04398240103847292,-1.0347446089329428,-0.791499286691637
-0.6001956577061991,2.128444990258938,1.8060284087446727
0.7973140891983826,0.7911124961413655,-0.027450019255637725
-0.7890689442482322,1.2570250647965393,1.689880352869792
-0.8752094031053357,-0.11900043623757081,-0.8699223663532233
-1.1874765129991312,-0.5217792539223995,0.07331118581801155
-0.027854291587746313,-1.1728551317453106,-1.320841579626821
0.3550416373394382,0.14816418166176332,-1.2552640945971625
0.5955356269013741,1.4355411882299272,1.3577355610399713
1.5806519002959698,-1.6988245881051474,-0.6563473884461634
-1.02187068619267,0.4386955441731101,1.914368828111647
2.282299313141617,-0.5135065555193891,-1.2895541518524316
-0.6928840628823297,0.6492284617767471,1.3801577627246329
-0.7054078048711485,-0.5377150834776726,0.5597475756012251
-0.7860810464133363,1.5233188723376616,1.959455423741018
0.09852742959891186,0.49764940542403896,-0.5958975969161477
-0.4453971209408506,-0.6836919265258858,-0.6139252563217761
-1.0120805528613093,-0.3744671683249288,-0.7269917121127144
-1.644561309443836,-2.322150642513047,-2.256479706700927
-0.4820783347862741,0.6354406311050625,-0.05325018416517108
0.4516715247658571,0.4527446179522584,-0.5684929511793444
-0.4013415209497268,-0.264599928130559,0.9498362092046465
0.6567557463695591,-1.862101530269832,-0.42262029553745384
0.9759522363485386,0.35808753201465154,-0.8124974315828198
-0.580170384982961,-1.0222629937985759,-2.8030854757957417
0.4167067628681397,-1.2210399715663551,-2.558340369988572
0.4663567247628983,0.917350971070115,0.30594379557039686
-0.6101129356262789,-1.755978774615772,-1.6104582983383295
-0.34832222745391533,-1.1453375244258222,-0.4736500163338867
-0.5996235070569637,1.3557459324057997,-0.5654986998831838
0.18352358715754483,0.46516817906274494,0.6400790198343816
0.4771640148040109,-0.7737627445769112,-0.8062641274595727
-0.6083964836785728,1.4567018799344706,1.5773239941013537
0.7351403853148054,1.1508442551185987,-0.8170879245308784
0.47430326155783414,-2.0412272209539686,-2.0058877356272893
0.3292312858294869,-0.613969043845073,-1.0559003020052873
0.28536640272144154,0.13045770437812643,-0.4948448296343166
-0.5981613442866955,-0.10634465903156172,0.7294242462125736
0.46044450138746607,0.8418517130131643,1.2021130528064465
0.08479581401726298,-0.043443124156740086,-0.6958468640584914
-0.5526435815253036,0.3836893565460739,0.5777937551676409
0.6332339974565493,-0.24860604455140511,-0.05837929026519157
-0.6132279780498937,-0.19888277309751928,0.8691663970175976
-0.38029909151673685,-0.31687757663519833,0.3126321937624032
2.242948062933096,-0.5508933468986088,-1.0365817277310951
0.0014525361119767763,-0.23586318630957437,-0.9307516209423927
-0.20706458938713737,-1.2363081798469997,-0.28807370472345256
-0.563832305332573,-0.12259978571817894,-0.8860827048378792
-0.7874160645948856,-0.5265396838806237,-0.5256187854773939
-0.03662726820935527,-0.12088719201369633,-0.7367003067473942
-0.3300134066783834,-0.2899695365664584,-0.1479089828967115
-0.8893224524531416,-0.9354432010848744,-0.06271487925803299
0.5266232598156912,1.7309490887472594,-0.3844454529052721
-0.08704009763642766,0.6899243325171711,0.48139052757829137
-0.7268316680702952,-0.20457206743783585,-0.8193928701217855
-0.6861453996802243,2.0981988438170527,0.6209131326432398
0.21632689104703967,0.26136952822927834,-0.4680337829400846
0.6240160147744238,-1.6421928878094498,0.7045879117265483
-0.5467313581498713,0.4576792099821245,-0.3597900920259833
-1.2585503380930365,0.6605199694215581,1.6076435001595795
-0.5131016144337033,-0.8295816885382777,-0.23942597565937085
-0.8359217251911735,0.6260649062483173,0.2954789962271672
1.403603060504801,0.21988992816646297,-0.0061823948289490005
-0.6905954602853882,1.402624556689527,1.0342253491613598
-0.36834750017715334,0.33980051449220716,-0.9599539449187701
-0.9139249303702627,0.7630724026069504,1.2480690248568684
-1.0600140628083616,-0.023530593965633905,-2.35110958689362
0.2006245343402468,-0.12840518810625678,-0.5019347742562843
0.3008780425451561,-1.2141605697364835,-1.070932345429038
-0.19339654609984783,-0.9443835207625138,-0.6370248413172235
